3.262377611289491997e-01	-1.000000000000000000e+00	2.807309628572561833e-01	-8.309747492765687804e-01	2.157212510405518424e-01	-6.554485273714670823e-01	1.377095968605066278e-01	-4.994252190113766532e-01	5.319697149879101111e-02	-3.303999682879454336e-01	-2.481468268125418611e-02	-1.938795734728663289e-01	-1.418321639513219767e-01	-5.351409204423769259e-03	-2.198438181313671635e-01	1.051651008839735862e-01	-3.108574146747532518e-01	2.546874380623935230e-01	-3.888690688547984387e-01	4.172117176041543751e-01	-4.733816942165140484e-01	3.847068616958022047e-01	-4.343758671264914550e-01	2.286835533357118033e-01	-3.108574146747532518e-01	1.441709279739961935e-01	-1.743370198596741472e-01	1.961786974273596607e-01	-1.181274031791332106e-02	2.676893804257344245e-01	1.767154239505292213e-01	2.611884092440640015e-01	3.262377611289491997e-01	2.091806397907005066e-01	4.822610694890395733e-01	9.866412970230316326e-02	6.122804931224482550e-01	-3.785626511277593448e-02	6.512863202124707929e-01	-1.093669481111506914e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.691809953106255815e-01	-1.000000000000000000e+00	1.486786142716928771e-01	-8.291468246755607785e-01	1.350103602457377316e-01	-6.651277763640990326e-01	9.400559816787230905e-02	-5.147769820785924599e-01	4.616670907702930676e-02	-3.507579337671307695e-01	-8.506307026791256123e-03	-1.867388854556690791e-01	-5.634519611763424973e-02	-4.322221818314010006e-02	-1.178523392344323906e-01	1.207968301283215973e-01	-1.861936093642080903e-01	2.574793703878729967e-01	-2.613690065069613766e-01	3.736595296084916917e-01	-3.912174197535351894e-01	3.531571485695589874e-01	-3.433785306626921940e-01	2.233087353229851468e-01	-2.066959904031407946e-01	1.276309571412991561e-01	-7.684757715656696797e-02	5.928968701152345644e-02	8.033734414191716355e-02	1.139627031153440245e-01	2.033516303755134313e-01	2.233087353229851468e-01	3.673706786869751495e-01	2.096404812970300013e-01	4.972190919335489623e-01	1.276309571412991561e-01	6.202333781671452995e-01	-9.051583118252248469e-03	7.022429023228761169e-01	-1.115634883129158067e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-7.404899928066618724e-03	-1.000000000000000000e+00	-1.400583929251463661e-02	-7.821690009732154003e-01	-3.380865738585869112e-02	-5.907417594042229103e-01	-7.341429357254679322e-02	-3.861126391063344210e-01	-1.196208691236829158e-01	-2.276900943595819848e-01	-1.658274446748190245e-01	-2.306097406169344693e-02	-1.988321414970591061e-01	1.419625100495069958e-01	-2.516396564126432422e-01	3.531925697118435403e-01	-3.110481106926754058e-01	5.446198112808360303e-01	-3.968603224304996235e-01	5.182160538230439206e-01	-3.572546862438115145e-01	3.531925697118435403e-01	-2.978462319637793509e-01	1.683662675072990500e-01	-1.856302627681630790e-01	4.954935894723474371e-02	-7.404899928066618724e-03	8.915499513392284581e-02	1.444167054542377648e-01	2.079719036939871590e-01	3.028392502009901732e-01	1.155587525917149139e-01	4.546608555832946097e-01	-3.258155968349394586e-03	5.800787035078068810e-01	-1.418778826217577671e-01	6.922946727034232639e-01	-2.936994880040621481e-01	7.649050057123514268e-01	-4.587229721152625839e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.070495364562616181e-01	-1.000000000000000000e+00	1.616130710155126160e-01	-8.384481228773368322e-01	1.161766055747635862e-01	-7.021387265550897983e-01	6.569164397393134625e-02	-5.557323379126762886e-01	1.520668237309910978e-02	-4.042774531101795410e-01	-3.527827922773313363e-02	-2.629195606278492692e-01	-6.052076002814925360e-02	-1.316586604656854731e-01	-9.586023314873182155e-02	1.474772817672803833e-02	-1.211027139491479415e-01	1.258146436985589645e-01	-1.009087293088150455e-01	2.722210323409724464e-01	-2.422666217911453312e-01	2.772695285010556843e-01	-2.978000795520607813e-01	1.762996052993912044e-01	-2.877030872318943611e-01	3.999020897714415657e-02	-1.766361717100634054e-01	-5.593121806443709931e-02	-3.022978306764990616e-02	-4.583422574427065133e-02	6.064314781384812919e-02	3.999020897714415657e-02	1.868555518159287221e-01	1.005721628981428445e-01	3.181164519780925737e-01	6.018419361747705254e-02	4.190863751797570536e-01	-5.593121806443709931e-02	4.695713367805892657e-01	-1.720466297463512650e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.702061167878087700e-01	-7.705677867902664957e-01	4.617086274096705023e-01	-9.915025106218616768e-01	2.407739035780752934e-01	-9.320200849748937477e-01	5.382913725903318986e-02	-7.875627655465430310e-01	6.232662663717147139e-02	-5.666280417149478499e-01	1.303065416622776751e-01	-3.371958285052144011e-01	1.133115629060011259e-01	-1.077636152954809245e-01	2.833666912461836260e-02	1.216685979142525520e-01	-6.513571403490268918e-02	3.511008111239860563e-01	-2.095930334632533920e-01	5.550405561993047021e-01	-4.475227360511251362e-01	6.485129393588257019e-01	-6.769549492608586405e-01	6.655079181151022372e-01	-7.364373749078265696e-01	4.955581305523367175e-01	-5.494926085887844591e-01	3.001158748551563948e-01	-3.455528635134658133e-01	2.576284279644650010e-01	-1.246181396818706183e-01	3.341058323677094655e-01	9.631658414972457671e-02	4.530706836616453792e-01	2.832613504687666595e-01	4.955581305523367175e-01	4.702061167878087700e-01	3.426033217458477331e-01	6.061659468380211635e-01	1.726535341830822134e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.921041752790407897e-01	-6.472095907399751935e-01	6.203803224472921318e-01	-7.717238528317486024e-01	4.854898718478709019e-01	-9.896238114923522344e-01	2.053327821413806209e-01	-9.273666804464655300e-01	6.006614303431156293e-02	-6.783381562629184902e-01	-2.190988011575167524e-03	-4.085572550640760303e-01	-5.407193054981411506e-02	-1.076477883422901488e-01	-3.331955353451853535e-02	1.725093013642001460e-01	-1.578338156262920067e-01	4.422902025630426892e-01	-3.653575857792477621e-01	6.809425382389417969e-01	-5.521289789169079310e-01	8.573377428689542556e-01	-8.322860686233982674e-01	8.262091773460108479e-01	-9.049193881769328485e-01	5.460520876395205114e-01	-6.870194295163292164e-01	3.385283174865647560e-01	-4.172385283174867010e-01	3.281521289789169904e-01	-1.267052501033486267e-01	4.111616370400992815e-01	6.006614303431156293e-02	6.394377842083506236e-01	3.298470442331540853e-01	6.394377842083506236e-01	5.996279454319966007e-01	4.837949565936338070e-01	7.241422075237700096e-01	2.555188094253824649e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.369950389794472367e-01	-1.000000000000000000e+00	2.369950389794472367e-01	-8.128986534372785178e-01	1.746279234585400575e-01	-6.569808646350105974e-01	1.247342310418143307e-01	-4.823529411764704844e-01	6.860382707299789162e-02	-3.139617292700211393e-01	1.247342310418143342e-02	-1.455705173635717942e-01	-6.236711552090716537e-02	2.905740609496827373e-02	-1.933380581148122224e-01	1.600283486888733342e-01	-2.931254429482637036e-01	2.909992912827784051e-01	-3.929128277817151571e-01	4.282069454287741328e-01	-5.176470588235294601e-01	5.030474840538627923e-01	-5.550673281360738454e-01	3.596031183557762412e-01	-4.428065201984409116e-01	2.286321757618711981e-01	-2.744153082919915665e-01	1.787384833451454713e-01	-1.434443656980864956e-01	2.722891566265062124e-01	2.494684620836286684e-02	3.471296952515948164e-01	1.933380581148122224e-01	3.346562721474133917e-01	3.617292700212615952e-01	3.034727143869598298e-01	5.051736357193480353e-01	2.036853295535083486e-01	5.862508858965274072e-01	6.024096385542185988e-02	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.246547430382598909e-02	-1.000000000000000000e+00	1.128877065881818825e-01	-8.296354992076069301e-01	1.433099388725377898e-01	-6.714398913289563176e-01	1.493943853294089630e-01	-5.071598369934344763e-01	8.854992076069717610e-02	-3.367953362010414065e-01	2.162100973511418833e-02	-1.968530676930042300e-01	-5.747679420421115265e-02	-4.474190627122474201e-02	-1.244057052297941335e-01	9.520036223681239973e-02	-2.278412949966041878e-01	2.473115236585919086e-01	-3.191079918496718681e-01	3.690004527960155101e-01	-4.773035997283225917e-01	3.750848992528866832e-01	-4.955569390989361112e-01	2.290581842879783614e-01	-3.556146705908989625e-01	1.621292732623953736e-01	-1.913346162553771213e-01	1.742981661761377477e-01	-2.705456191985524880e-02	2.229737378311071883e-01	1.128877065881818825e-01	2.959870953135613214e-01	2.710833144668325922e-01	3.629160063391443369e-01	4.292789223454832603e-01	3.385782205116595889e-01	5.144611727416797953e-01	2.168892913742359874e-01	5.935589766810051016e-01	7.694702286619885256e-02	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.507883555149769073e-01	-1.000000000000000000e+00	8.599922744671130437e-02	-8.200301998103732837e-01	5.000526740878596943e-02	-6.544579836359167846e-01	3.560768339361583545e-02	-4.816869754538751214e-01	-3.862766443095005139e-04	-3.089159672718335137e-01	-5.077782069740497534e-02	-1.433437510973769591e-01	-1.083681567580855182e-01	3.662604909224971561e-02	-1.587597008111809871e-01	1.878006812515361224e-01	-2.307476208870316570e-01	3.605716894335777578e-01	-3.099343329704674077e-01	3.893668574639180258e-01	-3.675246690311479436e-01	2.309934332970465243e-01	-2.883379569477121929e-01	7.981880113776011754e-02	-1.443621167960108531e-01	4.382484109983478260e-02	2.840889138603076847e-02	9.421638515293025151e-02	1.795835235453171752e-01	2.237946412894614712e-01	2.731678196439230599e-01	3.533728974259927047e-01	3.883484917652841317e-01	4.397584015170135086e-01	5.179267479018153653e-01	3.173789373880673281e-01	6.691013800611017581e-01	1.806018892439510692e-01	7.194929241141972964e-01	1.158127611756854525e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.526193292380479127e-01	-1.000000000000000000e+00	-1.025601892479681698e-01	-8.060208325384410344e-01	-4.624365675912845558e-02	-7.059025525582814931e-01	-8.699301766568648397e-03	-5.494677400892823416e-01	1.633026822847122306e-02	-3.805181426227631780e-01	3.510244572475112318e-02	-2.365981151512839276e-01	3.510244572475112318e-02	-8.642069518104468495e-02	3.815483230951286896e-03	7.001411728795450817e-02	-7.127322675416833397e-02	2.014193597619138298e-01	-2.277080392231675132e-01	2.201915372581937369e-01	-3.591132816971268626e-01	1.826471822656339228e-01	-4.091724216872065778e-01	8.252890228547445084e-02	-2.715097867144872779e-01	-1.133198519592507232e-02	-1.213323667442480769e-01	-2.384677019344500978e-02	2.884505322599115879e-02	1.369758479911479913e-02	1.352207257049106159e-01	1.138158647792742867e-01	2.103094356900302164e-01	2.452211072532336222e-01	3.667442481590294512e-01	2.765080697470334581e-01	5.106642756305086461e-01	2.264489297569537152e-01	6.170399481094281935e-01	1.451028272730741364e-01	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
